date,state,district,female,male,deaths
2020-06-01,Maharashtra,Wardha,178,336,514
2020-06-01,Maharashtra,Nagpur,913,1313,2226
2020-06-01,Maharashtra,Bhandara,128,171,299
2020-06-01,Maharashtra,Gondiya,79,117,196
2020-06-01,Maharashtra,Gadchiroli,113,172,285
2020-06-01,Maharashtra,Chandrapur,198,330,528
2020-06-01,Maharashtra,Yavatmal,132,265,397
2020-06-01,Maharashtra,Nanded,313,626,939
2020-06-01,Maharashtra,Hingoli,55,123,178
2020-06-01,Maharashtra,Parbhani,158,319,477
2020-06-01,Maharashtra,Jalna,133,319,452
2020-06-01,Maharashtra,Aurangabad,447,814,1261
2020-06-01,Maharashtra,Nashik,840,1314,2154
2020-06-01,Maharashtra,Thane,2620,3957,6577
2020-06-01,Maharashtra,Mumbai Suburban,3120,4671,7791
2020-06-01,Maharashtra,Mumbai,1669,2515,4184
2020-06-01,Maharashtra,Raigarh,177,240,417
2020-06-01,Maharashtra,Pune,1754,2555,4309
2020-06-01,Maharashtra,Ahmednagar,443,677,1120
2020-06-01,Maharashtra,Beed,167,341,508
2020-06-01,Maharashtra,Latur,242,464,706
2020-06-01,Maharashtra,Osmanabad,102,178,280
2020-06-01,Maharashtra,Solapur,539,939,1478
2020-06-01,Maharashtra,Satara,409,581,990
2020-06-01,Maharashtra,Ratnagiri,125,185,310
2020-06-01,Maharashtra,Sindhudurg,204,237,441
2020-06-01,Maharashtra,Kolhapur,273,345,618
2020-06-01,Maharashtra,Sangli,71,108,179
2020-06-01,Maharashtra,Palghar,437,650,1087
2020-07-01,Maharashtra,Nandurbar,233,427,660
2020-07-01,Maharashtra,Dhule,387,688,1075
2020-07-01,Maharashtra,Jalgaon,497,843,1340
2020-07-01,Maharashtra,Buldana,223,388,611
2020-07-01,Maharashtra,Akola,349,567,916
2020-07-01,Maharashtra,Washim,101,173,274
2020-07-01,Maharashtra,Amravati,505,963,1468
2020-07-01,Maharashtra,Wardha,217,360,577
2020-07-01,Maharashtra,Nagpur,1061,1707,2768
2020-07-01,Maharashtra,Bhandara,137,196,333
2020-07-01,Maharashtra,Gondiya,74,119,193
2020-07-01,Maharashtra,Gadchiroli,127,214,341
2020-07-01,Maharashtra,Chandrapur,219,376,595
2020-07-01,Maharashtra,Yavatmal,161,287,448
2020-07-01,Maharashtra,Nanded,436,849,1285
2020-07-01,Maharashtra,Hingoli,61,141,202
2020-07-01,Maharashtra,Parbhani,212,420,632
2020-07-01,Maharashtra,Jalna,204,420,624
2020-07-01,Maharashtra,Aurangabad,441,901,1342
2020-07-01,Maharashtra,Nashik,979,1643,2622
2020-07-01,Maharashtra,Thane,2466,4436,6902
2020-07-01,Maharashtra,Mumbai Suburban,2477,3629,6106
2020-07-01,Maharashtra,Mumbai,1487,2423,3910
2020-07-01,Maharashtra,Raigarh,258,512,770
2020-07-01,Maharashtra,Pune,2366,4051,6417
2020-07-01,Maharashtra,Ahmednagar,650,1053,1703
2020-07-01,Maharashtra,Beed,184,463,647
2020-07-01,Maharashtra,Latur,338,763,1101
2020-07-01,Maharashtra,Osmanabad,141,285,426
2020-07-01,Maharashtra,Solapur,527,851,1378
2020-07-01,Maharashtra,Satara,480,708,1188
2020-07-01,Maharashtra,Ratnagiri,150,243,393
2020-07-01,Maharashtra,Sindhudurg,192,282,474
2020-07-01,Maharashtra,Kolhapur,356,508,864
2020-07-01,Maharashtra,Sangli,80,127,207
2020-07-01,Maharashtra,Palghar,473,872,1345
2020-08-01,Maharashtra,Nandurbar,301,518,819
2020-08-01,Maharashtra,Dhule,520,917,1437
2020-08-01,Maharashtra,Jalgaon,624,1147,1771
2020-08-01,Maharashtra,Buldana,210,359,569
2020-08-01,Maharashtra,Akola,366,673,1039
2020-08-01,Maharashtra,Washim,117,216,333
2020-08-01,Maharashtra,Amravati,662,1284,1946
2020-08-01,Maharashtra,Wardha,246,425,671
2020-08-01,Maharashtra,Nagpur,1725,3031,4756
2020-08-01,Maharashtra,Bhandara,144,230,374
2020-08-01,Maharashtra,Gondiya,78,193,271
2020-08-01,Maharashtra,Gadchiroli,148,240,388
2020-08-01,Maharashtra,Chandrapur,254,480,734
2020-08-01,Maharashtra,Yavatmal,199,401,600
2020-08-01,Maharashtra,Nanded,587,1141,1728
2020-08-01,Maharashtra,Hingoli,87,152,239
2020-08-01,Maharashtra,Parbhani,267,594,861
2020-08-01,Maharashtra,Jalna,204,418,622
2020-08-01,Maharashtra,Aurangabad,437,1044,1481
2020-08-01,Maharashtra,Nashik,1190,2013,3203
2020-08-01,Maharashtra,Thane,1985,3434,5419
2020-08-01,Maharashtra,Mumbai Suburban,2447,3497,5944
2020-08-01,Maharashtra,Mumbai,1442,2360,3802
2020-08-01,Maharashtra,Raigarh,245,517,762
2020-08-01,Maharashtra,Pune,2584,4903,7487
2020-08-01,Maharashtra,Ahmednagar,815,1460,2275
2020-08-01,Maharashtra,Beed,272,665,937
2020-08-01,Maharashtra,Latur,401,919,1320
2020-08-01,Maharashtra,Osmanabad,169,343,512
2020-08-01,Maharashtra,Solapur,520,1008,1528
2020-08-01,Maharashtra,Satara,698,1165,1863
2020-08-01,Maharashtra,Ratnagiri,190,289,479
2020-08-01,Maharashtra,Sindhudurg,203,307,510
2020-08-01,Maharashtra,Kolhapur,636,1156,1792
2020-08-01,Maharashtra,Sangli,149,227,376
2020-08-01,Maharashtra,Palghar,494,878,1372
2020-09-01,Maharashtra,Nandurbar,237,424,661
2020-09-01,Maharashtra,Dhule,487,895,1382
2020-09-01,Maharashtra,Jalgaon,632,1151,1783
2020-09-01,Maharashtra,Buldana,201,426,627
2020-09-01,Maharashtra,Akola,457,739,1196
2020-09-01,Maharashtra,Washim,114,242,356
2020-09-01,Maharashtra,Amravati,733,1530,2263
2020-09-01,Maharashtra,Wardha,343,678,1021
2020-09-01,Maharashtra,Nagpur,1983,3778,5761
2020-09-01,Maharashtra,Bhandara,231,456,687
2020-09-01,Maharashtra,Gondiya,148,276,424
2020-09-01,Maharashtra,Gadchiroli,154,286,440
2020-09-01,Maharashtra,Chandrapur,370,760,1130
2020-09-01,Maharashtra,Yavatmal,317,750,1067
2020-09-01,Maharashtra,Nanded,555,1218,1773
2020-09-01,Maharashtra,Hingoli,61,185,246
2020-09-01,Maharashtra,Parbhani,239,513,752
2020-09-01,Maharashtra,Jalna,189,423,612
2020-09-01,Maharashtra,Aurangabad,441,1036,1477
2020-09-01,Maharashtra,Nashik,1195,2317,3512
2020-09-01,Maharashtra,Thane,2106,3498,5604
2020-09-01,Maharashtra,Mumbai Suburban,2631,3561,6192
2020-09-01,Maharashtra,Mumbai,1545,2322,3867
2020-09-01,Maharashtra,Raigarh,266,495,761
2020-09-01,Maharashtra,Pune,2834,5384,8218
2020-09-01,Maharashtra,Ahmednagar,819,1554,2373
2020-09-01,Maharashtra,Beed,244,648,892
2020-09-01,Maharashtra,Latur,405,945,1350
2020-09-01,Maharashtra,Osmanabad,189,422,611
2020-09-01,Maharashtra,Solapur,602,1170,1772
2020-09-01,Maharashtra,Satara,948,1673,2621
2020-09-01,Maharashtra,Ratnagiri,192,284,476
2020-09-01,Maharashtra,Sindhudurg,260,396,656
2020-09-01,Maharashtra,Kolhapur,681,1067,1748
2020-09-01,Maharashtra,Sangli,286,488,774
2020-09-01,Maharashtra,Palghar,496,872,1368
2020-10-01,Maharashtra,Nandurbar,226,376,602
2020-10-01,Maharashtra,Dhule,364,683,1047
2020-10-01,Maharashtra,Jalgaon,385,759,1144
2020-10-01,Maharashtra,Buldana,186,342,528
2020-10-01,Maharashtra,Akola,355,634,989
2020-10-01,Maharashtra,Washim,83,168,251
2020-10-01,Maharashtra,Amravati,607,1104,1711
2020-10-01,Maharashtra,Wardha,297,552,849
2020-10-01,Maharashtra,Nagpur,1255,2280,3535
2020-10-01,Maharashtra,Bhandara,154,302,456
2020-10-01,Maharashtra,Gondiya,112,255,367
2020-10-01,Maharashtra,Gadchiroli,206,397,603
2020-10-01,Maharashtra,Chandrapur,336,587,923
2020-10-01,Maharashtra,Yavatmal,207,391,598
2020-10-01,Maharashtra,Nanded,375,897,1272
2020-10-01,Maharashtra,Hingoli,58,156,214
2020-10-01,Maharashtra,Parbhani,218,421,639
2020-10-01,Maharashtra,Jalna,167,456,623
2020-10-01,Maharashtra,Aurangabad,393,906,1299
2020-10-01,Maharashtra,Nashik,996,1772,2768
2020-10-01,Maharashtra,Thane,1903,3088,4991
2020-10-01,Maharashtra,Mumbai Suburban,2479,3583,6062
2020-10-01,Maharashtra,Mumbai,1495,2285,3780
2020-10-01,Maharashtra,Raigarh,243,309,552
2020-10-01,Maharashtra,Pune,2062,3640,5702
2020-10-01,Maharashtra,Ahmednagar,669,1144,1813
2020-10-01,Maharashtra,Beed,211,507,718
2020-10-01,Maharashtra,Latur,373,799,1172
2020-10-01,Maharashtra,Osmanabad,150,339,489
2020-10-01,Maharashtra,Solapur,567,997,1564
2020-10-01,Maharashtra,Satara,664,1111,1775
2020-10-01,Maharashtra,Ratnagiri,121,167,288
2020-10-01,Maharashtra,Sindhudurg,255,295,550
2020-10-01,Maharashtra,Kolhapur,375,582,957
2020-10-01,Maharashtra,Sangli,126,203,329
2020-10-01,Maharashtra,Palghar,408,692,1100
2020-11-01,Maharashtra,Nandurbar,220,387,607
2020-11-01,Maharashtra,Dhule,358,559,917
2020-11-01,Maharashtra,Jalgaon,359,645,1004
2020-11-01,Maharashtra,Buldana,182,306,488
2020-11-01,Maharashtra,Akola,375,563,938
2020-11-01,Maharashtra,Washim,76,142,218
2020-11-01,Maharashtra,Amravati,512,988,1500
2020-11-01,Maharashtra,Wardha,270,520,790
2020-11-01,Maharashtra,Nagpur,1261,2207,3468
2020-11-01,Maharashtra,Bhandara,147,286,433
2020-11-01,Maharashtra,Gondiya,118,246,364
2020-11-01,Maharashtra,Gadchiroli,156,347,503
2020-11-01,Maharashtra,Chandrapur,297,558,855
2020-11-01,Maharashtra,Yavatmal,195,328,523
2020-11-01,Maharashtra,Nanded,373,801,1174
2020-11-01,Maharashtra,Hingoli,42,145,187
2020-11-01,Maharashtra,Parbhani,198,364,562
2020-11-01,Maharashtra,Jalna,149,326,475
2020-11-01,Maharashtra,Aurangabad,354,652,1006
2020-11-01,Maharashtra,Nashik,846,1469,2315
2020-11-01,Maharashtra,Thane,1532,2422,3954
2020-11-01,Maharashtra,Mumbai Suburban,2150,2782,4932
2020-11-01,Maharashtra,Mumbai,1207,1875,3082
2020-11-01,Maharashtra,Raigarh,220,274,494
2020-11-01,Maharashtra,Pune,1888,3139,5027
2020-11-01,Maharashtra,Ahmednagar,599,1003,1602
2020-11-01,Maharashtra,Beed,201,440,641
2020-11-01,Maharashtra,Latur,303,598,901
2020-11-01,Maharashtra,Osmanabad,120,230,350
2020-11-01,Maharashtra,Solapur,471,890,1361
2020-11-01,Maharashtra,Satara,550,939,1489
2020-11-01,Maharashtra,Ratnagiri,115,138,253
2020-11-01,Maharashtra,Sindhudurg,254,305,559
2020-11-01,Maharashtra,Kolhapur,376,515,891
2020-11-01,Maharashtra,Sangli,98,180,278
2020-11-01,Maharashtra,Palghar,364,572,936
2020-12-01,Maharashtra,Nandurbar,230,422,652
2020-12-01,Maharashtra,Dhule,324,578,902
2020-12-01,Maharashtra,Jalgaon,328,627,955
2020-12-01,Maharashtra,Buldana,184,279,463
2020-12-01,Maharashtra,Akola,313,580,893
2020-12-01,Maharashtra,Washim,90,147,237
2020-12-01,Maharashtra,Amravati,466,887,1353
2020-12-01,Maharashtra,Wardha,251,505,756
2020-12-01,Maharashtra,Nagpur,1300,2163,3463
2020-12-01,Maharashtra,Bhandara,205,284,489
2020-12-01,Maharashtra,Gondiya,111,207,318
2020-12-01,Maharashtra,Gadchiroli,179,283,462
2020-12-01,Maharashtra,Chandrapur,334,514,848
2020-12-01,Maharashtra,Yavatmal,167,343,510
2020-12-01,Maharashtra,Nanded,347,678,1025
2020-12-01,Maharashtra,Hingoli,60,101,161
2020-12-01,Maharashtra,Parbhani,180,339,519
2020-12-01,Maharashtra,Jalna,143,310,453
2020-12-01,Maharashtra,Aurangabad,467,927,1394
2020-12-01,Maharashtra,Nashik,976,1645,2621
2020-12-01,Maharashtra,Thane,1574,2312,3886
2020-12-01,Maharashtra,Mumbai Suburban,2028,2640,4668
2020-12-01,Maharashtra,Mumbai,1232,1943,3175
2020-12-01,Maharashtra,Raigarh,170,271,441
2020-12-01,Maharashtra,Pune,1883,3152,5035
2020-12-01,Maharashtra,Ahmednagar,669,1093,1762
2020-12-01,Maharashtra,Beed,201,410,611
2020-12-01,Maharashtra,Latur,322,555,877
2020-12-01,Maharashtra,Osmanabad,117,238,355
2020-12-01,Maharashtra,Solapur,534,909,1443
2020-12-01,Maharashtra,Satara,535,889,1424
2020-12-01,Maharashtra,Ratnagiri,127,120,247
2020-12-01,Maharashtra,Sindhudurg,208,294,502
2020-12-01,Maharashtra,Kolhapur,325,505,830
2020-12-01,Maharashtra,Sangli,121,131,252
2020-12-01,Maharashtra,Palghar,387,497,884
2021-01-01,Maharashtra,Nandurbar,214,369,583
2021-01-01,Maharashtra,Dhule,307,561,868
2021-01-01,Maharashtra,Jalgaon,359,633,992
2021-01-01,Maharashtra,Buldana,146,312,458
2021-01-01,Maharashtra,Akola,273,538,811
2021-01-01,Maharashtra,Washim,67,133,200
2021-01-01,Maharashtra,Amravati,488,962,1450
2021-01-01,Maharashtra,Wardha,213,416,629
2021-01-01,Maharashtra,Nagpur,1249,1998,3247
2021-01-01,Maharashtra,Bhandara,158,243,401
2021-01-01,Maharashtra,Gondiya,96,141,237
2021-01-01,Maharashtra,Gadchiroli,118,189,307
2021-01-01,Maharashtra,Chandrapur,265,413,678
2021-01-01,Maharashtra,Yavatmal,138,303,441
2021-01-01,Maharashtra,Nanded,331,629,960
2021-01-01,Maharashtra,Hingoli,45,98,143
2021-01-01,Maharashtra,Parbhani,163,281,444
2021-01-01,Maharashtra,Jalna,134,273,407
2021-01-01,Maharashtra,Aurangabad,395,842,1237
2021-01-01,Maharashtra,Nashik,855,1449,2304
2021-01-01,Maharashtra,Thane,1472,2147,3619
2021-01-01,Maharashtra,Mumbai Suburban,2008,2674,4682
2021-01-01,Maharashtra,Mumbai,1227,1847,3074
2021-01-01,Maharashtra,Raigarh,147,270,417
2021-01-01,Maharashtra,Pune,1653,2758,4411
2021-01-01,Maharashtra,Ahmednagar,554,1003,1557
2021-01-01,Maharashtra,Beed,180,317,497
2021-01-01,Maharashtra,Latur,254,520,774
2021-01-01,Maharashtra,Osmanabad,90,213,303
2021-01-01,Maharashtra,Solapur,479,860,1339
2021-01-01,Maharashtra,Satara,465,713,1178
2021-01-01,Maharashtra,Ratnagiri,125,102,227
2021-01-01,Maharashtra,Sindhudurg,212,282,494
2021-01-01,Maharashtra,Kolhapur,311,468,779
2021-01-01,Maharashtra,Sangli,129,177,306
2021-01-01,Maharashtra,Palghar,367,539,906
2021-02-01,Maharashtra,Nandurbar,165,307,472
2021-02-01,Maharashtra,Dhule,290,564,854
2021-02-01,Maharashtra,Jalgaon,346,581,927
2021-02-01,Maharashtra,Buldana,124,243,367
2021-02-01,Maharashtra,Akola,285,541,826
2021-02-01,Maharashtra,Washim,63,137,200
2021-02-01,Maharashtra,Amravati,464,1062,1526
2021-02-01,Maharashtra,Wardha,189,361,550
2021-02-01,Maharashtra,Nagpur,1123,1837,2960
2021-02-01,Maharashtra,Bhandara,90,168,258
2021-02-01,Maharashtra,Gondiya,74,124,198
2021-02-01,Maharashtra,Gadchiroli,97,199,296
2021-02-01,Maharashtra,Chandrapur,216,328,544
2021-02-01,Maharashtra,Yavatmal,123,283,406
2021-02-01,Maharashtra,Nanded,290,515,805
2021-02-01,Maharashtra,Hingoli,44,85,129
2021-02-01,Maharashtra,Parbhani,142,287,429
2021-02-01,Maharashtra,Jalna,112,271,383
2021-02-01,Maharashtra,Aurangabad,336,714,1050
2021-02-01,Maharashtra,Nashik,866,1385,2251
2021-02-01,Maharashtra,Thane,1324,1983,3307
2021-02-01,Maharashtra,Mumbai Suburban,1860,2333,4193
2021-02-01,Maharashtra,Mumbai,1182,1790,2972
2021-02-01,Maharashtra,Raigarh,142,222,364
2021-02-01,Maharashtra,Pune,1524,2499,4023
2021-02-01,Maharashtra,Ahmednagar,493,841,1334
2021-02-01,Maharashtra,Beed,118,271,389
2021-02-01,Maharashtra,Latur,234,478,712
2021-02-01,Maharashtra,Osmanabad,102,183,285
2021-02-01,Maharashtra,Solapur,378,691,1069
2021-02-01,Maharashtra,Satara,357,609,966
2021-02-01,Maharashtra,Ratnagiri,97,111,208
2021-02-01,Maharashtra,Sindhudurg,185,252,437
2021-02-01,Maharashtra,Kolhapur,282,410,692
2021-02-01,Maharashtra,Sangli,101,146,247
2021-02-01,Maharashtra,Palghar,320,442,762
2021-03-01,Maharashtra,Nandurbar,295,536,831
2021-03-01,Maharashtra,Dhule,658,1013,1671
2021-03-01,Maharashtra,Jalgaon,931,1647,2578
2021-03-01,Maharashtra,Buldana,201,416,617
2021-03-01,Maharashtra,Akola,389,783,1172
2021-03-01,Maharashtra,Washim,103,200,303
2021-03-01,Maharashtra,Amravati,603,1247,1850
2021-03-01,Maharashtra,Wardha,259,609,868
2021-03-01,Maharashtra,Nagpur,1836,2800,4636
2021-03-01,Maharashtra,Bhandara,131,205,336
2021-03-01,Maharashtra,Gondiya,67,129,196
2021-03-01,Maharashtra,Gadchiroli,130,200,330
2021-03-01,Maharashtra,Chandrapur,206,377,583
2021-03-01,Maharashtra,Yavatmal,226,480,706
2021-03-01,Maharashtra,Nanded,493,978,1471
2021-03-01,Maharashtra,Hingoli,72,170,242
2021-03-01,Maharashtra,Parbhani,252,469,721
2021-03-01,Maharashtra,Jalna,212,485,697
2021-03-01,Maharashtra,Aurangabad,519,1244,1763
2021-03-01,Maharashtra,Nashik,1292,2324,3616
2021-03-01,Maharashtra,Thane,1695,2475,4170
2021-03-01,Maharashtra,Mumbai Suburban,2230,2923,5153
2021-03-01,Maharashtra,Mumbai,1266,2003,3269
2021-03-01,Maharashtra,Raigarh,152,266,418
2021-03-01,Maharashtra,Pune,2188,3765,5953
2021-03-01,Maharashtra,Ahmednagar,605,1111,1716
2021-03-01,Maharashtra,Beed,143,318,461
2021-03-01,Maharashtra,Latur,238,607,845
2021-03-01,Maharashtra,Osmanabad,108,223,331
2021-03-01,Maharashtra,Solapur,463,872,1335
2021-03-01,Maharashtra,Satara,422,680,1102
2021-03-01,Maharashtra,Ratnagiri,90,93,183
2021-03-01,Maharashtra,Sindhudurg,196,231,427
2021-03-01,Maharashtra,Kolhapur,253,371,624
2021-03-01,Maharashtra,Sangli,94,139,233
2021-03-01,Maharashtra,Palghar,309,481,790
2021-04-01,Maharashtra,Nandurbar,945,1821,2766
2021-04-01,Maharashtra,Dhule,1249,2087,3336
2021-04-01,Maharashtra,Jalgaon,1488,2229,3717
2021-04-01,Maharashtra,Buldana,366,663,1029
2021-04-01,Maharashtra,Akola,474,884,1358
2021-04-01,Maharashtra,Washim,210,363,573
2021-04-01,Maharashtra,Amravati,742,1590,2332
2021-04-01,Maharashtra,Wardha,689,1327,2016
2021-04-01,Maharashtra,Nagpur,4871,8004,12875
2021-04-01,Maharashtra,Bhandara,828,1414,2242
2021-04-01,Maharashtra,Gondiya,474,765,1239
2021-04-01,Maharashtra,Gadchiroli,266,560,826
2021-04-01,Maharashtra,Chandrapur,625,1288,1913
2021-04-01,Maharashtra,Yavatmal,486,1031,1517
2021-04-01,Maharashtra,Nanded,1107,2281,3388
2021-04-01,Maharashtra,Hingoli,234,473,707
2021-04-01,Maharashtra,Parbhani,627,1142,1769
2021-04-01,Maharashtra,Jalna,364,825,1189
2021-04-01,Maharashtra,Aurangabad,825,1868,2693
2021-04-01,Maharashtra,Nashik,3678,6095,9773
2021-04-01,Maharashtra,Thane,3862,6286,10148
2021-04-01,Maharashtra,Mumbai Suburban,4161,5947,10108
2021-04-01,Maharashtra,Mumbai,1996,2927,4923
2021-04-01,Maharashtra,Raigarh,338,649,987
2021-04-01,Maharashtra,Pune,5295,8912,14207
2021-04-01,Maharashtra,Ahmednagar,1870,3209,5079
2021-04-01,Maharashtra,Beed,342,839,1181
2021-04-01,Maharashtra,Latur,871,1900,2771
2021-04-01,Maharashtra,Osmanabad,423,769,1192
2021-04-01,Maharashtra,Solapur,1052,1796,2848
2021-04-01,Maharashtra,Satara,884,1572,2456
2021-04-01,Maharashtra,Ratnagiri,165,243,408
2021-04-01,Maharashtra,Sindhudurg,295,435,730
2021-04-01,Maharashtra,Kolhapur,357,501,858
2021-04-01,Maharashtra,Sangli,229,263,492
2021-04-01,Maharashtra,Palghar,771,1306,2077
2021-05-01,Maharashtra,Nandurbar,351,704,1055
2021-05-01,Maharashtra,Dhule,629,1056,1685
2021-05-01,Maharashtra,Jalgaon,863,1271,2134
2021-05-01,Maharashtra,Buldana,362,599,961
2021-05-01,Maharashtra,Akola,549,937,1486
2021-05-01,Maharashtra,Washim,208,360,568
2021-05-01,Maharashtra,Amravati,927,1899,2826
2021-05-01,Maharashtra,Wardha,549,969,1518
2021-05-01,Maharashtra,Nagpur,2417,4058,6475
2021-05-01,Maharashtra,Bhandara,314,582,896
2021-05-01,Maharashtra,Gondiya,239,446,685
2021-05-01,Maharashtra,Gadchiroli,275,597,872
2021-05-01,Maharashtra,Chandrapur,574,1218,1792
2021-05-01,Maharashtra,Yavatmal,427,802,1229
2021-05-01,Maharashtra,Nanded,431,1006,1437
2021-05-01,Maharashtra,Hingoli,113,302,415
2021-05-01,Maharashtra,Parbhani,365,764,1129
2021-05-01,Maharashtra,Jalna,289,595,884
2021-05-01,Maharashtra,Aurangabad,684,1622,2306
2021-05-01,Maharashtra,Nashik,2366,3899,6265
2021-05-01,Maharashtra,Thane,2741,4126,6867
2021-05-01,Maharashtra,Mumbai Suburban,3245,4217,7462
2021-05-01,Maharashtra,Mumbai,1660,2347,4007
2021-05-01,Maharashtra,Raigarh,364,648,1012
2021-05-01,Maharashtra,Pune,3905,6658,10563
2021-05-01,Maharashtra,Ahmednagar,1891,3119,5010
2021-05-01,Maharashtra,Beed,519,1165,1684
2021-05-01,Maharashtra,Latur,804,1500,2304
2021-05-01,Maharashtra,Osmanabad,587,911,1498
2021-05-01,Maharashtra,Solapur,1149,2082,3231
2021-05-01,Maharashtra,Satara,1255,2009,3264
2021-05-01,Maharashtra,Ratnagiri,219,296,515
2021-05-01,Maharashtra,Sindhudurg,467,783,1250
2021-05-01,Maharashtra,Kolhapur,690,1008,1698
2021-05-01,Maharashtra,Sangli,288,480,768
2021-05-01,Maharashtra,Palghar,669,1032,1701
